0.01	0
0.01	0.03564
0.03564	0.03564
0.03564	0.123731
0.123731	0.123731
0.123731	0.390319
0.390319	0.390319
0.390319	0.856692
0.856692	0.856692
0.856692	0.441975
0.441975	0.441975
0.441975	0.887879
0.887879	0.887879
0.887879	0.358379
0.358379	0.358379
0.358379	0.827797
0.827797	0.827797
0.827797	0.513178
0.513178	0.513178
0.513178	0.899375
0.899375	0.899375
0.899375	0.325799
0.325799	0.325799
0.325799	0.790754
0.790754	0.790754
0.790754	0.595663
0.595663	0.595663
0.595663	0.867055
0.867055	0.867055
0.867055	0.414974
0.414974	0.414974
0.414974	0.873974
0.873974	0.873974
0.873974	0.396517
0.396517	0.396517
0.396517	0.861448
0.861448	0.861448
0.861448	0.429678
0.429678	0.429678
0.429678	0.882197
0.882197	0.882197
0.882197	0.37413
0.37413	0.37413
0.37413	0.842965
0.842965	0.842965
0.842965	0.476551
0.476551	0.476551
0.476551	0.898021
0.898021	0.898021
0.898021	0.329687
0.329687	0.329687
0.329687	0.795576
0.795576	0.795576
0.795576	0.585485
0.585485	0.585485
0.585485	0.873693
0.873693	0.873693
0.873693	0.397274
0.397274	0.397274
0.397274	0.862011
0.862011	0.862011
0.862011	0.428214
0.428214	0.428214
0.428214	0.881448
0.881448	0.881448
0.881448	0.37619
0.37619	0.37619
0.37619	0.844816
0.844816	0.844816
0.844816	0.471968
0.471968	0.471968
0.471968	0.897171
0.897171	0.897171
0.897171	0.332118
0.332118	0.332118
0.332118	0.798537
0.798537	0.798537
0.798537	0.579153
0.579153	0.579153
0.579153	0.877445
0.877445	0.877445
0.877445	0.387127
0.387127	0.387127
0.387127	0.854135
0.854135	0.854135
0.854135	0.448519
0.448519	0.448519
0.448519	0.890459
0.890459	0.890459
0.890459	0.351151
0.351151	0.351151
0.351151	0.820238
0.820238	0.820238
0.820238	0.530812
0.530812	0.530812
0.530812	0.896582
0.896582	0.896582
0.896582	0.333801
0.333801	0.333801
0.333801	0.80056
0.80056	0.80056
0.80056	0.574789
0.574789	0.574789
0.574789	0.879864
0.879864	0.879864
0.879864	0.380532
0.380532	0.380532
0.380532	0.848619
0.848619	0.848619
0.848619	0.462474
0.462474	0.462474
0.462474	0.89493
0.89493	0.89493
0.89493	0.338508
0.338508	0.338508
0.338508	0.806113
0.806113	0.806113
0.806113	0.562662
0.562662	0.562662
0.562662	0.885865
0.885865	0.885865
0.885865	0.363991
0.363991	0.363991
0.363991	0.833405
0.833405	0.833405
0.833405	0.499827
0.499827	0.499827
0.499827	0.9
0.9	0.9
0.9	0.324
0.324	0.324
0.324	0.788487
0.788487	0.788487
0.788487	0.600391
0.600391	0.600391
0.600391	0.863718
0.863718	0.863718
0.863718	0.423754
0.423754	0.423754
0.423754	0.879072
0.879072	0.879072
0.879072	0.382697
0.382697	0.382697
0.382697	0.850464
0.850464	0.850464
0.850464	0.45783
0.45783	0.45783
0.45783	0.893598
0.893598	0.893598
0.893598	0.34229
0.34229	0.34229
0.34229	0.810459
0.810459	0.810459
0.810459	0.553014
0.553014	0.553014
0.553014	0.889882
0.889882	0.889882
0.889882	0.35277
0.35277	0.35277
0.35277	0.821964
0.821964	0.821964
0.821964	0.52682
0.52682	0.52682
0.52682	0.89741
0.89741	0.89741
0.89741	0.331434
0.331434	0.331434
0.331434	0.797708
0.797708	0.797708
0.797708	0.580933
0.580933	0.580933
0.580933	0.87642
0.87642	0.87642
0.87642	0.38991
0.38991	0.38991
0.38991	0.856368
0.856368	0.856368
0.856368	0.442806
0.442806	0.442806
0.442806	0.888224
0.888224	0.888224
0.888224	0.357417
0.357417	0.357417
0.357417	0.826812
0.826812	0.826812
0.826812	0.515499
0.515499	0.515499
0.515499	0.899135
0.899135	0.899135
0.899135	0.326488
0.326488	0.326488
0.326488	0.791617
0.791617	0.791617
0.791617	0.593855
0.593855	0.593855
0.593855	0.868288
0.868288	0.868288
0.868288	0.411709
0.411709	0.411709
0.411709	0.871937
0.871937	0.871937
