0	0
1	1
2	0.001
3	-0.999999
4	-0.002
5	0.999997
6	0.003
7	-0.999994
8	-0.00399999
9	0.99999
10	0.00499998
11	-0.999985
12	-0.00599997
13	0.999979
14	0.00699994
15	-0.999972
16	-0.00799992
17	0.999964
18	0.00899988
19	-0.999955
20	-0.00999984
21	0.999945
22	0.0109998
23	-0.999934
24	-0.0119997
25	0.999922
26	0.0129996
27	-0.999909
28	-0.0139995
29	0.999895
30	0.0149994
31	-0.99988
32	-0.0159993
33	0.999864
34	0.0169992
35	-0.999847
36	-0.017999
37	0.999829
38	0.0189989
39	-0.99981
40	-0.0199987
41	0.99979
42	0.0209985
43	-0.999769
44	-0.0219982
45	0.999747
46	0.022998
47	-0.999724
48	-0.0239977
49	0.9997
50	0.0249974
51	-0.999675
52	-0.0259971
53	0.999649
54	0.0269967
55	-0.999622
56	-0.0279963
57	0.999594
58	0.0289959
59	-0.999565
60	-0.0299955
61	0.999535
62	0.030995
63	-0.999504
64	-0.0319945
65	0.999472
66	0.032994
67	-0.999439
68	-0.0339935
69	0.999405
70	0.0349929
71	-0.99937
72	-0.0359922
73	0.999334
74	0.0369916
75	-0.999297
76	-0.0379909
77	0.999259
78	0.0389901
79	-0.99922
80	-0.0399893
81	0.99918
82	0.0409885
83	-0.999139
84	-0.0419877
85	0.999097
86	0.0429868
87	-0.999054
88	-0.0439858
89	0.99901
90	0.0449848
91	-0.998965
92	-0.0459838
93	0.998919
94	0.0469827
95	-0.998872
96	-0.0479816
97	0.998824
98	0.0489804
99	-0.998775
100	-0.0499792
101	0.998725
102	0.0509779
103	-0.998674
104	-0.0519766
105	0.998622
106	0.0529752
107	-0.998569
108	-0.0539738
109	0.998515
110	0.0549723
111	-0.99846
112	-0.0559707
113	0.998404
114	0.0569691
115	-0.998347
116	-0.0579675
117	0.998289
118	0.0589658
119	-0.998231
120	-0.059964
121	0.998171
122	0.0609622
123	-0.99811
124	-0.0619603
125	0.998048
126	0.0629583
127	-0.997985
128	-0.0639563
129	0.997921
130	0.0649542
131	-0.997856
132	-0.0659521
133	0.99779
134	0.0669499
135	-0.997723
136	-0.0679476
137	0.997655
138	0.0689453
139	-0.997586
140	-0.0699429
141	0.997516
142	0.0709404
143	-0.997445
144	-0.0719378
145	0.997373
146	0.0729352
147	-0.9973
148	-0.0739325
149	0.997226
150	0.0749297
151	-0.997151
152	-0.0759269
153	0.997075
154	0.0769239
155	-0.996999
156	-0.0779209
157	0.996921
158	0.0789179
159	-0.996842
160	-0.0799147
161	0.996762
162	0.0809115
163	-0.996681
164	-0.0819081
165	0.996599
166	0.0829047
167	-0.996516
168	-0.0839013
169	0.996432
170	0.0848977
171	-0.996347
172	-0.085894
173	0.996261
174	0.0868903
175	-0.996174
176	-0.0878865
177	0.996087
178	0.0888826
179	-0.995998
180	-0.0898786
181	0.995908
182	0.0908745
183	-0.995817
184	-0.0918703
185	0.995725
186	0.092866
187	-0.995632
188	-0.0938616
189	0.995538
190	0.0948572
191	-0.995443
192	-0.0958526
193	0.995348
194	0.096848
195	-0.995251
196	-0.0978432
197	0.995153
198	0.0988384
199	-0.995054
200	-0.0998334
201	0.994954
202	0.100828
203	-0.994853
204	-0.101823
205	0.994752
206	0.102818
207	-0.994649
208	-0.103813
209	0.994545
210	0.104807
211	-0.99444
212	-0.105802
213	0.994334
214	0.106796
215	-0.994228
216	-0.10779
217	0.99412
218	0.108784
219	-0.994011
220	-0.109778
221	0.993901
222	0.110772
223	-0.99379
224	-0.111766
225	0.993679
226	0.11276
227	-0.993566
228	-0.113753
229	0.993452
230	0.114747
231	-0.993337
232	-0.11574
233	0.993222
234	0.116733
235	-0.993105
236	-0.117726
237	0.992987
238	0.118719
239	-0.992868
240	-0.119712
241	0.992749
242	0.120705
243	-0.992628
244	-0.121698
245	0.992506
246	0.12269
247	-0.992384
248	-0.123682
249	0.99226
250	0.124675
251	-0.992135
252	-0.125667
253	0.99201
254	0.126659
255	-0.991883
256	-0.127651
257	0.991755
258	0.128643
259	-0.991627
260	-0.129634
261	0.991497
262	0.130626
263	-0.991366
264	-0.131617
265	0.991235
266	0.132608
267	-0.991102
268	-0.133599
269	0.990969
270	0.13459
271	-0.990834
272	-0.135581
273	0.990698
274	0.136572
275	-0.990562
276	-0.137562
277	0.990424
278	0.138553
279	-0.990286
280	-0.139543
281	0.990146
282	0.140533
283	-0.990006
284	-0.141523
285	0.989864
286	0.142513
287	-0.989722
288	-0.143503
289	0.989578
290	0.144492
291	-0.989434
292	-0.145482
293	0.989288
294	0.146471
295	-0.989142
296	-0.14746
297	0.988994
298	0.148449
299	-0.988846
300	-0.149438
301	0.988696
302	0.150427
303	-0.988546
304	-0.151415
305	0.988395
306	0.152404
307	-0.988242
308	-0.153392
309	0.988089
310	0.15438
311	-0.987934
312	-0.155368
313	0.987779
314	0.156356
315	-0.987623
316	-0.157343
317	0.987465
318	0.158331
319	-0.987307
320	-0.159318
321	0.987148
322	0.160305
323	-0.986987
324	-0.161292
325	0.986826
326	0.162279
327	-0.986664
328	-0.163266
329	0.9865
330	0.164252
331	-0.986336
332	-0.165239
333	0.986171
334	0.166225
335	-0.986005
336	-0.167211
337	0.985838
338	0.168197
339	-0.985669
340	-0.169182
341	0.9855
342	0.170168
343	-0.98533
344	-0.171153
345	0.985159
346	0.172138
347	-0.984987
348	-0.173123
349	0.984814
350	0.174108
351	-0.984639
352	-0.175093
353	0.984464
354	0.176077
355	-0.984288
356	-0.177062
357	0.984111
358	0.178046
359	-0.983933
360	-0.17903
361	0.983754
362	0.180013
363	-0.983574
364	-0.180997
365	0.983393
366	0.18198
367	-0.983211
368	-0.182964
369	0.983028
370	0.183947
371	-0.982844
372	-0.184929
373	0.982659
374	0.185912
375	-0.982473
376	-0.186895
377	0.982287
378	0.187877
379	-0.982099
380	-0.188859
381	0.98191
382	0.189841
383	-0.98172
384	-0.190823
385	0.981529
386	0.191804
387	-0.981337
388	-0.192785
389	0.981145
390	0.193767
391	-0.980951
392	-0.194748
393	0.980756
394	0.195728
395	-0.98056
396	-0.196709
397	0.980364
398	0.197689
399	-0.980166
400	-0.198669
401	0.979967
402	0.199649
403	-0.979768
404	-0.200629
405	0.979567
406	0.201609
407	-0.979365
408	-0.202588
409	0.979163
410	0.203567
411	-0.978959
412	-0.204546
413	0.978755
414	0.205525
415	-0.978549
416	-0.206503
417	0.978343
418	0.207482
419	-0.978135
420	-0.20846
421	0.977927
422	0.209438
423	-0.977717
424	-0.210416
425	0.977507
426	0.211393
427	-0.977295
428	-0.21237
429	0.977083
430	0.213347
431	-0.97687
432	-0.214324
433	0.976655
434	0.215301
435	-0.97644
436	-0.216277
437	0.976224
438	0.217254
439	-0.976007
440	-0.21823
441	0.975788
442	0.219205
443	-0.975569
444	-0.220181
445	0.975349
446	0.221156
447	-0.975128
448	-0.222131
449	0.974906
450	0.223106
451	-0.974683
452	-0.224081
453	0.974458
454	0.225056
455	-0.974233
456	-0.22603
457	0.974007
458	0.227004
459	-0.97378
460	-0.227978
461	0.973552
462	0.228951
463	-0.973323
464	-0.229924
465	0.973094
466	0.230898
467	-0.972863
468	-0.23187
469	0.972631
470	0.232843
471	-0.972398
472	-0.233815
473	0.972164
474	0.234788
475	-0.971929
476	-0.23576
477	0.971694
478	0.236731
479	-0.971457
480	-0.237703
481	0.971219
482	0.238674
483	-0.97098
484	-0.239645
485	0.970741
486	0.240616
487	-0.9705
488	-0.241586
489	0.970259
490	0.242556
491	-0.970016
492	-0.243526
493	0.969773
494	0.244496
495	-0.969528
496	-0.245466
497	0.969283
498	0.246435
